sessionid,clicks,channel,dm_clicks,orders,had_checkout_intent,converted
1o1mni1zctmmbi9u3jr,1,paid,1,0,1,0
1o1mni1zctmmbi9v3m6,1,paid,1,0,1,0
1o1mni1zctmmbi9v7df,1,paid,1,0,1,0
1o1mni1zctmmbia0e6b,19,paid,2,1,1,1
1o1mni1zctmmbia0qdj,1,paid,1,0,1,0
1o1mni1zctmmbia3a4v,2,organic,0,0,0,0
1o1mni1zctmmbia52k1,15,paid,1,1,1,1
1o1mni1zctmmbia743n,4,paid,1,0,1,0
1o1mni1zctmmbiabl56,1,paid,1,0,1,0
1o1mni1zctmmbiaf02p,1,paid,1,0,1,0
1o1mni1zctmmbiaj984,9,paid,9,0,1,0
1o1mni1zctmmbiakg0f,1,paid,1,0,1,0
1o1mni1zctmmbiam7zc,3,paid,1,0,1,0
1o1mni1zctmmbiaqe8y,2,organic,0,0,0,0
1o1mni1zctmmbiaskdz,12,organic,0,0,0,0
1o1mni1zctmmbib4orq,20,paid,2,0,1,0
1o1mni1zctmmbib88ii,2,paid,2,0,1,0
1o1mni1zctmmbibbt8m,1,organic,0,0,0,0
1o1mni1zctmmbibfq3i,10,paid,1,1,1,1
1o1mni1zctmmbibsrk1,5,paid,1,0,1,0
1o1mni1zctmmbic7vg0,3,paid,1,0,1,0
1o1mni1zctmmbic846z,1,paid,1,0,1,0
1o1mni1zctmmbicarj1,9,paid,1,0,1,0
1o1mni1zctmmbiccc2f,3,paid,1,0,1,0
1o1mni1zctmmbiccfen,1,paid,2,0,1,0
1o1mni1zctmmbich471,2,paid,1,0,1,0
1o1mni1zctmmbiclxmt,9,paid,1,0,1,0
1o1mni1zctmmbicmq07,1,paid,1,0,1,0
1o1mni1zctmmbicz3tq,6,organic,0,1,0,1
1o1mni1zctmmbiczxq0,7,organic,0,0,0,0
1o1mni1zctmmbid4ejy,2,paid,2,0,1,0
1o1mni1zctmmbidac89,1,paid,2,0,1,0
1o1mni1zctmmbidbbjj,35,paid,1,1,1,1
1o1mni1zctmmbide0o4,3,paid,1,0,1,0
1o1mni1zctmmbidg5x5,5,paid,2,0,1,0
1o1mni1zctmmbidg6t5,1,paid,1,0,1,0
1o1mni1zctmmbidhfjx,7,paid,1,1,1,1
1o1mni1zctmmbidj31l,8,paid,2,0,1,0
1o1mni1zctmmbido7b0,1,paid,2,0,1,0
1o1mni1zctmmbidozht,1,paid,1,0,1,0
1o1mni1zctmmbidtjdi,1,organic,0,0,0,0
1o1mni1zctmmbie7m2j,1,paid,1,0,1,0
1o1mni1zctmmbieai78,12,paid,1,0,1,0
1o1mni1zctmmbieg0v1,9,organic,0,0,0,0
1o1mni1zctmmbiemd0g,1,paid,3,0,1,0
1o1mni1zctmmbieqszz,4,organic,0,0,0,0
1o1mni1zctmmbiexb1p,1,organic,0,0,0,0
1o1mni1zctmmbif343z,10,paid,2,0,1,0
1o1mni1zctmmbif5j2m,9,organic,0,0,0,0
1o1mni1zctmmbif5nty,3,paid,2,0,1,0
1o1mni1zctmmbifo242,9,organic,0,1,0,1
1o1mni1zctmmbig7lwa,1,organic,0,0,0,0
1o1mni1zctmmbigwlbk,2,organic,0,0,0,0
1o1mni1zctmmbih3znr,1,organic,0,0,0,0
1o1mni1zctmmbihmise,1,organic,0,0,0,0
1o1mni1zctmmbihv6gk,1,paid,1,0,1,0
1o1mni1zctmmbiie4wd,1,paid,1,0,1,0
1o1mni1zctmmbiifuai,5,paid,1,0,1,0
1o1mni1zctmmbij20tn,3,paid,1,0,1,0
1o1mni1zctmmbij7nhk,13,paid,3,0,1,0
1o1mni1zctmmbijpqqf,3,paid,1,0,1,0
1o1mni1zctmmbijr3nu,7,organic,0,0,0,0
1o1mni1zctmmbijs6y9,1,organic,0,0,0,0
1o1mni1zctmmbijw6bh,1,paid,1,0,1,0
1o1mni20qgcmbilod7c,2,paid,2,0,1,0
1o1mni20qgcmbimpbnw,1,organic,0,0,0,0
1o1mni20qgcmbingg22,6,paid,1,0,1,0
1o1mni20qgcmbioedks,3,paid,1,0,1,0
1o1mni20qgcmbiq4r88,1,paid,1,0,1,0
1o1mni20qgcmbiq6a6c,6,paid,1,0,1,0
1o1mni20qgcmbir9uyo,3,paid,1,0,1,0
1o1mni20qgcmbit3244,1,paid,1,0,1,0
1o1mni20qgcmbitz1cc,6,paid,1,0,1,0
1o1mni20qgcmbiumb3r,1,paid,1,0,1,0
1o1mni20qgcmbiv4yjk,1,paid,1,0,1,0
1o1mni20qgcmbiv6r3q,1,organic,0,0,0,0
1o1mni20qgcmbivlpdo,1,paid,1,0,1,0
1o1mni20qgcmbivoxws,5,paid,1,0,1,0
1o1mni20qgcmbivqvku,1,paid,1,0,1,0
1o1mni20qgcmbivrg3u,1,paid,1,0,1,0
1o1mni20qgcmbivuvbf,2,paid,1,0,1,0
1o1mni20qgcmbiw8fws,1,paid,3,0,1,0
1o1mni20qgcmbiwl4as,1,paid,1,0,1,0
1o1mni20qgcmbix4bpv,1,paid,1,0,1,0
1o1mni20qgcmbixd9cx,1,paid,1,0,1,0
1o1mni20qgcmbixkjfp,1,paid,1,0,1,0
1o1mni20qgcmbixoru7,8,paid,4,0,1,0
1o1mni20qgcmbixus87,1,paid,1,0,1,0
1o1mni20qgcmbixvfe7,1,paid,1,0,1,0
1o1mni20qgcmbiy13hs,21,organic,0,0,0,0
1o1mni20qgcmbiy2tcq,1,paid,1,0,1,0
1o1mni20qgcmbiy3rlb,1,paid,1,0,1,0
1o1mni20qgcmbiy8rx8,2,paid,1,0,1,0
1o1mni20qgcmbiybda5,2,paid,1,0,1,0
1o1mni20qgcmbiyfmb2,3,organic,0,0,0,0
1o1mni20qgcmbiysz2d,1,paid,1,0,1,0
1o1mni20qgcmbiyx1ay,6,paid,1,1,1,1
1o1mni20qgcmbiz0z26,1,paid,1,0,1,0
1o1mni20qgcmbiz9n15,1,paid,1,0,1,0
1o1mni20qgcmbizkrej,1,paid,4,0,1,0
1o1mni20qgcmbizlgla,3,paid,1,0,1,0
1o1mni20qgcmbizocbo,7,paid,2,0,1,0
1o1mni20qgcmbizohal,1,organic,0,0,0,0
1o1mni20qgcmbizquso,2,paid,1,0,1,0
1o1mni20qgcmbizwn4m,1,paid,1,0,1,0
1o1mni20qgcmbj02brc,2,organic,0,0,0,0
1o1mni20qgcmbj03afv,1,paid,1,0,1,0
1o1mni20qgcmbj05cey,1,paid,1,0,1,0
1o1mni20qgcmbj05e81,1,paid,1,0,1,0
1o1mni20qgcmbj0ceok,5,organic,0,0,0,0
1o1mni20qgcmbj0pzwm,1,paid,1,0,1,0
1o1mni20qgcmbj0qsgj,2,paid,2,0,1,0
1o1mni20qgcmbj0urxe,2,paid,2,0,1,0
1o1mni20qgcmbj12fbb,1,paid,1,0,1,0
1o1mni20qgcmbj13qx7,9,paid,1,0,1,0
1o1mni20qgcmbj13v0d,46,organic,0,1,0,1
1o1mni20qgcmbj16eaf,2,paid,1,0,1,0
1o1mni20qgcmbj16ylb,6,organic,0,1,0,1
1o1mni20qgcmbj17f6s,1,organic,0,0,0,0
1o1mni20qgcmbj192z0,1,paid,1,0,1,0
1o1mni20qgcmbj193oc,8,organic,0,0,0,0
1o1mni20qgcmbj1chba,2,paid,1,0,1,0
1o1mni20qgcmbj1ihc4,3,organic,0,0,0,0
1o1mni20qgcmbj1p0xj,1,paid,1,0,1,0
1o1mni20qgcmbj1pljn,4,paid,1,0,1,0
1o1mni20qgcmbj1x4bt,2,paid,1,0,1,0
1o1mni20qgcmbj1ynkz,2,paid,1,0,1,0
1o1mni20qgcmbj22a01,1,paid,1,0,1,0
1o1mni20qgcmbj22hvw,1,organic,0,0,0,0
1o1mni20qgcmbj275rq,3,paid,1,0,1,0
1o1mni20qgcmbj279dh,42,paid,1,0,1,0
1o1mni20qgcmbj2abfh,16,organic,0,1,0,1
1o1mni20qgcmbj333y8,1,paid,1,0,1,0
1o1mni20qgcmbj36i96,1,paid,1,0,1,0
1o1mni20qgcmbj37cfc,4,paid,1,0,1,0
1o1mni20qgcmbj39udk,1,paid,1,0,1,0
1o1mni20qgcmbj3a2ec,1,organic,0,0,0,0
1o1mni20qgcmbj3abvp,5,paid,1,0,1,0
1o1mni20qgcmbj3bt0r,4,paid,1,0,1,0
1o1mni20qgcmbj3gz59,1,paid,1,0,1,0
1o1mni20qgcmbj3hpxp,2,paid,1,0,1,0
1o1mni20qgcmbj3mkg3,2,paid,2,0,1,0
1o1mni20qgcmbj3try6,1,paid,1,0,1,0
1o1mni20qgcmbj47lng,7,paid,1,0,1,0
1o1mni20qgcmbj4lyfx,13,organic,0,0,0,0
1o1mni20qgcmbj4ned3,1,paid,1,0,1,0
1o1mni20qgcmbj4vj14,1,paid,2,0,1,0
1o1mni20qgcmbj50kz2,1,paid,1,0,1,0
1o1mni20qgcmbj51eph,2,paid,1,0,1,0
1o1mni20qgcmbj51vxs,2,paid,1,0,1,0
1o1mni20qgcmbj53hb1,4,paid,1,0,1,0
1o1mni20qgcmbj5876u,1,organic,0,0,0,0
1o1mni20qgcmbj58ywb,3,paid,1,0,1,0
1o1mni20qgcmbj5jo3f,1,organic,0,0,0,0
1o1mni20qgcmbj5pn2n,1,paid,1,0,1,0
1o1mni20qgcmbj5qhr7,1,paid,1,0,1,0
1o1mni20qgcmbj5u0le,2,paid,1,0,1,0
1o1mni20qgcmbj5y1xc,23,paid,4,1,1,1
1o1mni20qgcmbj623lu,4,paid,1,0,1,0
1o1mni20qgcmbj66aap,7,paid,1,1,1,1
1o1mni20qgcmbj697vz,15,paid,2,0,1,0
1o1mni20qgcmbj69la5,12,paid,1,0,1,0
1o1mni20qgcmbj6ie1t,3,paid,3,0,1,0
1o1mni20qgcmbj6r4du,1,organic,0,0,0,0
1o1mni20qgcmbj7902h,5,paid,2,0,1,0
1o1mni20qgcmbj79he3,3,paid,1,0,1,0
1o1mni20qgcmbj7nq8x,1,paid,1,0,1,0
1o1mni20qgcmbj7v80i,3,paid,4,0,1,0
1o1mni20qgcmbj7vfcq,1,paid,1,0,1,0
1o1mni20qgcmbj87pz2,9,paid,1,0,1,0
1o1mni20qgcmbj8l7cg,6,organic,0,0,0,0
1o1mni20qgcmbj8qwy4,1,paid,1,0,1,0
1o1mni20qgcmbj8sri4,1,paid,1,0,1,0
1o1mni20qgcmbj941h9,3,organic,0,0,0,0
1o1mni20qgcmbj96ru9,1,paid,1,0,1,0
1o1mni20qgcmbj9bp49,2,organic,0,0,0,0
1o1mni20qgcmbj9o72o,2,paid,2,0,1,0
1o1mni20qgcmbja9y42,8,paid,1,1,1,1
1o1mni20qgcmbjaeleb,1,organic,0,0,0,0
1o1mni20qgcmbjahel5,20,paid,4,1,1,1
1o1mni20qgcmbjakyy7,4,paid,1,0,1,0
1o1mni20qgcmbjalojz,9,paid,1,1,1,1
1o1mni20qgcmbjao2bo,1,paid,1,0,1,0
1o1mni20qgcmbjas7vf,1,paid,1,0,1,0
1o1mni20qgcmbjasa7c,7,organic,0,0,0,0
1o1mni20qgcmbjb7ytm,4,paid,1,0,1,0
1o1mni20qgcmbjbc0md,7,organic,0,0,0,0
1o1mni20qgcmbjbgnra,2,paid,2,0,1,0
1o1mni20qgcmbjbh33p,1,paid,1,0,1,0
1o1mni20qgcmbjbjhe5,1,paid,5,0,1,0
1o1mni20qgcmbjbtpts,39,organic,0,1,0,1
1o1mni20qgcmbjc0xf9,1,paid,1,0,1,0
1o1mni20qgcmbjc78g3,1,paid,1,0,1,0
1o1mni20qgcmbjcwj5l,9,organic,0,0,0,0
1o1mni20qgcmbjdbpr3,1,paid,1,0,1,0
1o1mni20qgcmbjdhpa4,1,paid,1,0,1,0
1o1mni20qgcmbjdj7rx,1,paid,1,0,1,0
1o1mni20qgcmbjdow4d,4,paid,1,0,1,0
1o1mni20qgcmbjdw96u,2,paid,7,0,1,0
1o1mni20qgcmbje1yhi,3,paid,2,0,1,0
1o1mni20qgcmbje7vel,1,paid,1,0,1,0
1o1mni20qgcmbje8wl6,20,paid,1,1,1,1
1o1mni20qgcmbjea2e8,2,paid,2,0,1,0
1o1mni20qgcmbjelc97,3,paid,1,0,1,0
1o1mni20qgcmbjemdb5,1,paid,1,0,1,0
1o1mni20qgcmbjeykmf,1,paid,2,0,1,0
1o1mni20qgcmbjf1rtt,12,organic,0,1,0,1
1o1mni20qgcmbjf2a8a,12,organic,0,0,0,0
1o1mni20qgcmbjf5o6g,3,organic,0,0,0,0
1o1mni20qgcmbjf6h9p,20,paid,1,1,1,1
1o1mni20qgcmbjf8mzs,5,paid,1,0,1,0
1o1mni20qgcmbjf94f5,8,paid,1,0,1,0
1o1mni20qgcmbjfcfdh,3,paid,1,0,1,0
1o1mni20qgcmbjfcxzv,1,paid,4,0,1,0
1o1mni20qgcmbjfo77v,1,paid,1,0,1,0
1o1mni20qgcmbjfog5a,2,paid,1,0,1,0
1o1mni20qgcmbjftae7,4,paid,1,0,1,0
1o1mni20qgcmbjfym0c,8,organic,0,0,0,0
1o1mni20qgcmbjfz35t,10,organic,0,1,0,1
1o1mni20qgcmbjfzrir,1,paid,1,0,1,0
1o1mni20qgcmbjg1nly,30,organic,0,1,0,1
1o1mni20qgcmbjg91qh,3,paid,1,0,1,0
1o1mni20qgcmbjgakva,19,paid,2,0,1,0
1o1mni20qgcmbjgkqut,3,paid,1,0,1,0
1o1mni20qgcmbjgy11o,5,paid,1,0,1,0
1o1mni20qgcmbjgymmc,6,paid,1,0,1,0
1o1mni20qgcmbjgzib5,63,organic,0,1,0,1
1o1mni20qgcmbjgzxed,1,paid,1,0,1,0
1o1mni20qgcmbjh2glm,4,paid,1,0,1,0
1o1mni20qgcmbjhiofp,11,paid,1,1,1,1
1o1mni20qgcmbjhm20q,1,paid,1,0,1,0
1o1mni20qgcmbjhs6dt,1,paid,1,0,1,0
1o1mni20qgcmbjhwrrt,7,paid,1,0,1,0
1o1mni20qgcmbjhxs15,5,paid,1,0,1,0
1o1mni20qgcmbjie49v,5,paid,1,0,1,0
1o1mni20qgcmbjiefcc,4,paid,1,0,1,0
1o1mni20qgcmbjifu6w,7,paid,1,0,1,0
1o1mni20qgcmbjigzro,18,organic,0,0,0,0
1o1mni20qgcmbjimkqt,11,paid,2,0,1,0
1o1mni20qgcmbjirx3y,1,paid,1,0,1,0
1o1mni20qgcmbjit3gw,1,paid,1,0,1,0
1o1mni20qgcmbjiussi,1,paid,1,0,1,0
1o1mni20qgcmbjiy2f2,2,paid,1,0,1,0
1o1mni20qgcmbjizot5,5,paid,1,0,1,0
1o1mni20qgcmbjj1ye6,2,paid,1,0,1,0
1o1mni20qgcmbjj44a7,1,paid,1,0,1,0
1o1mni20qgcmbjj9gjk,3,organic,0,0,0,0
1o1mni20qgcmbjjbzym,1,paid,1,0,1,0
1o1mni20qgcmbjjihaw,1,paid,1,0,1,0
1o1mni20qgcmbjjjd3w,4,paid,1,0,1,0
1o1mni20qgcmbjjmn5i,1,paid,1,0,1,0
1o1mni20qgcmbjjn015,2,paid,1,0,1,0
1o1mni20qgcmbjjtm16,1,paid,1,0,1,0
1o1mni20qgcmbjjx6vi,25,paid,1,0,1,0
1o1mni20qgcmbjkm2f4,2,organic,0,0,0,0
1o1mni20qgcmbjkq5u3,6,organic,0,0,0,0
1o1mni20qgcmbjkvo77,1,paid,1,0,1,0
1o1mni20qgcmbjkwhru,8,paid,1,0,1,0
1o1mni20qgcmbjkyhie,3,paid,1,0,1,0
1o1mni20qgcmbjl2e4e,1,paid,1,0,1,0
1o1mni20qgcmbjl3wf0,1,paid,1,0,1,0
1o1mni20qgcmbjlck1u,4,paid,3,0,1,0
1o1mni20qgcmbjldo5y,2,paid,1,0,1,0
1o1mni20qgcmbjlmygi,1,paid,1,0,1,0
1o1mni20qgcmbjls0ij,1,paid,1,0,1,0
1o1mni20qgcmbjltjrs,6,paid,3,1,1,1
1o1mni20qgcmbjlu4kp,1,paid,1,0,1,0
1o1mni20qgcmbjm77z4,6,organic,0,0,0,0
1o1mni20qgcmbjm7vmv,1,paid,2,0,1,0
1o1mni20qgcmbjma9j1,1,paid,1,0,1,0
1o1mni20qgcmbjmdjic,5,organic,0,0,0,0
1o1mni20qgcmbjmmstd,13,organic,0,0,0,0
1o1mni20qgcmbjmrchx,2,paid,2,0,1,0
1o1mni20qgcmbjmrqrz,13,paid,5,0,1,0
1o1mni20qgcmbjmt1vs,1,paid,2,0,1,0
1o1mni20qgcmbjn1cez,1,paid,1,0,1,0
1o1mni20qgcmbjn1ny7,2,organic,0,0,0,0
1o1mni20qgcmbjn3c5f,1,organic,0,0,0,0
1o1mni20qgcmbjn9lz1,1,paid,4,0,1,0
1o1mni20qgcmbjnqp15,12,organic,0,0,0,0
1o1mni20qgcmbjnuw6d,2,paid,2,0,1,0
1o1mni20qgcmbjol3sy,2,paid,1,0,1,0
1o1mni20qgcmbjoqggo,11,organic,0,0,0,0
1o1mni20qgcmbjoqmdx,4,paid,2,0,1,0
1o1mni20qgcmbjorhxj,3,organic,0,0,0,0
1o1mni20qgcmbjp0vh7,18,organic,0,1,0,1
1o1mni20qgcmbjp1xiu,2,organic,0,0,0,0
1o1mni20qgcmbjp6mvw,3,paid,2,0,1,0
1o1mni20qgcmbjp7nip,14,paid,2,1,1,1
1o1mni20qgcmbjpf9rc,7,paid,1,1,1,1
1o1mni20qgcmbjpjh6i,2,paid,2,0,1,0
1o1mni20qgcmbjpn3hb,25,paid,7,1,1,1
1o1mni20qgcmbjq0alr,1,paid,1,0,1,0
1o1mni20qgcmbjqa9ww,3,paid,1,0,1,0
1o1mni20qgcmbjrhgsz,1,paid,1,0,1,0
1o1mni20qgcmbjrhpw0,13,organic,0,1,0,1
1o1mni20qgcmbjrlp3e,4,organic,0,0,0,0
1o1mni20qgcmbjrvq99,19,paid,3,0,1,0
1o1mni20qgcmbjs7lq7,1,paid,1,0,1,0
1o1mni20qgcmbjsbosw,2,paid,1,0,1,0
1o1mni20qgcmbjsfh73,1,paid,3,0,1,0
1o1mni20qgcmbjsjxvx,27,paid,1,0,1,0
1o1mni20qgcmbjsl14f,1,organic,0,0,0,0
1o1mni20qgcmbjsmn2r,1,paid,1,0,1,0
1o1mni20qgcmbjsoqwt,1,paid,1,0,1,0
1o1mni20qgcmbjt02j0,3,organic,0,0,0,0
1o1mni20qgcmbjt2s9h,1,organic,0,0,0,0
1o1mni20qgcmbjtfvmb,24,paid,1,1,1,1
1o1mni20qgcmbjtlfmp,11,organic,0,1,0,1
1o1mni20qgcmbjtx2wa,1,paid,1,0,1,0
1o1mni20qgcmbju3f09,4,organic,0,0,0,0
1o1mni20qgcmbju6bbs,1,paid,1,0,1,0
1o1mni20qgcmbju6v7q,1,paid,1,0,1,0
1o1mni20qgcmbju7wsj,1,paid,1,0,1,0
1o1mni20qgcmbjudwvl,5,paid,1,0,1,0
1o1mni20qgcmbjuncvg,24,paid,1,1,1,1
1o1mni20qgcmbjuzamc,6,paid,1,0,1,0
1o1mni20qgcmbjv7x8j,1,organic,0,0,0,0
1o1mni20qgcmbjvdlvq,4,organic,0,0,0,0
1o1mni20qgcmbjvyi94,1,organic,0,0,0,0
1o1mni20qgcmbjw86zs,1,organic,0,0,0,0
1o1mni20qgcmbjwbb34,1,organic,0,0,0,0
1o1mni20qgcmbjwnfdq,28,organic,0,0,0,0
1o1mni20qgcmbjwq2hf,7,organic,0,0,0,0
1o1mni20qgcmbjx1sip,1,organic,0,0,0,0
1o1mni20qgcmbjxbzdz,1,paid,1,0,1,0
1o1mni20qgcmbjxddmi,1,paid,1,0,1,0
1o1mni20qgcmbjxggcs,3,paid,1,0,1,0
1o1mni20qgcmbjyawv9,45,paid,2,1,1,1
1o1mni20qgcmbjyk00x,1,paid,1,0,1,0
1o1mni20qgcmbjzjphi,5,paid,1,0,1,0
1o1mni20qgcmbjzxaxz,8,paid,1,0,1,0
1o1mni20qgcmbk218yk,16,organic,0,0,0,0
1o1mni20qgcmbk2pfkw,1,paid,1,0,1,0
1o1mni20qgcmbk3b5s6,5,paid,1,0,1,0
1o1mni20qgcmbk3khtl,1,paid,1,0,1,0
1o1mni20qgcmbk4p6zd,1,paid,1,0,1,0
1o1mni20qgcmbk6dabi,17,paid,1,0,1,0
1o1mni20qgcmbk6id9b,2,paid,1,0,1,0
1o1mni20qgcmbk6o37q,4,paid,1,0,1,0
1o1mni20qgcmbk7wo7o,1,paid,1,0,1,0
1o1mni20qgcmbk87qwo,11,paid,1,0,1,0
1o1mni20qgcmbk8x72l,1,paid,2,0,1,0
1o1mni20qgcmbk9cikp,2,paid,1,0,1,0
1o1mni20qgcmbk9ec5n,1,paid,1,0,1,0
1o1mni20qgcmbk9xqro,5,paid,1,0,1,0
1o1mni20qgcmbka3rhe,2,paid,1,0,1,0
1o1mni20qgcmbka536z,3,paid,1,0,1,0
1o1mni20qgcmbkairlw,1,paid,1,0,1,0
1o1mni20qgcmbkajik2,2,paid,5,0,1,0
1o1mni20qgcmbkb6jga,2,organic,0,0,0,0
1o1mni20qgcmbkbta1d,1,paid,1,0,1,0
1o1mni20qgcmbkbv3nh,1,paid,1,0,1,0
1o1mni20qgcmbkbvhbr,1,paid,1,0,1,0
1o1mni20qgcmbkbxqhk,2,paid,1,0,1,0
1o1mni20qgcmbkc6vrm,3,paid,1,0,1,0
1o1mni20qgcmbkcb5no,1,paid,1,0,1,0
1o1mni20qgcmbkclb10,1,paid,2,0,1,0
1o1mni20qgcmbkcs0z9,2,paid,3,0,1,0
1o1mni20qgcmbkctcbv,9,paid,2,0,1,0
1o1mni20qgcmbkcykbq,6,paid,2,0,1,0
1o1mni20qgcmbkd87sw,1,paid,1,0,1,0
1o1mni20qgcmbkdbl08,1,paid,1,0,1,0
1o1mni20qgcmbkdbvnh,3,paid,2,0,1,0
1o1mni20qgcmbkdqjq8,5,paid,2,0,1,0
1o1mni20qgcmbkdu4mr,1,paid,2,0,1,0
1o1mni20qgcmbke136a,10,paid,1,1,1,1
1o1mni20qgcmbke6y2z,1,paid,1,0,1,0
1o1mni20qgcmbkefe6g,4,organic,0,0,0,0
1o1mni20qgcmbkeogk8,4,paid,2,0,1,0
1o1mni20qgcmbkezht8,1,paid,1,0,1,0
1o1mni20qgcmbkf9zuv,1,paid,1,0,1,0
1o1mni20qgcmbkfpr5k,2,paid,1,0,1,0
1o1mni20qgcmbkfxljy,26,paid,2,0,1,0
1o1mni20qgcmbkfxokh,1,paid,2,0,1,0
1o1mni20qgcmbkgb3tf,15,paid,1,1,1,1
1o1mni20qgcmbkgbgd9,7,organic,0,1,0,1
1o1mni20qgcmbkgfkrb,2,paid,2,0,1,0
1o1mni20qgcmbkgi97r,3,paid,1,0,1,0
1o1mni20qgcmbkgmt4s,5,paid,1,1,1,1
1o1mni20qgcmbkgs7ac,3,paid,1,0,1,0
1o1mni20qgcmbkh6yf0,1,paid,1,0,1,0
1o1mni20qgcmbkh77sa,6,paid,1,0,1,0
1o1mni20qgcmbkha8e3,1,paid,1,0,1,0
1o1mni20qgcmbkhb418,2,organic,0,0,0,0
1o1mni20qgcmbkhmov6,21,organic,0,1,0,1
1o1mni20qgcmbkhpdmm,1,paid,1,0,1,0
1o1mni20qgcmbki2xsy,1,paid,1,0,1,0
1o1mni20qgcmbki4g2e,1,paid,3,0,1,0
1o1mni20qgcmbkiaq7r,1,paid,1,0,1,0
1o1mni20qgcmbkicuwk,6,organic,0,0,0,0
1o1mni20qgcmbkire3t,1,paid,1,0,1,0
1o1mni20qgcmbkiu28h,2,paid,1,0,1,0
1o1mni20qgcmbkj9o71,50,paid,4,1,1,1
1o1mni20qgcmbkjdhuv,1,paid,1,0,1,0
1o1mni20qgcmbkjft5f,2,paid,7,0,1,0
1o1mni20qgcmbkjgxw5,1,paid,2,0,1,0
1o1mni20qgcmbkjivne,6,paid,1,1,1,1
1o1mni20qgcmbkjv142,1,paid,1,0,1,0
1o1mni20qgcmbkk05k7,1,paid,1,0,1,0
1o1mni20qgcmbkk217j,4,organic,0,0,0,0
1o1mni20qgcmbkkhhfq,23,organic,0,1,0,1
1o1mni20qgcmbkl1ex7,2,organic,0,0,0,0
1o1mni20qgcmbkldfsh,6,organic,0,0,0,0
1o1mni20qgcmbklf30p,2,paid,1,0,1,0
1o1mni20qgcmbklfqhv,1,paid,1,0,1,0
1o1mni20qgcmbklz21r,7,paid,2,1,1,1
1o1mni20qgcmbkm3zdm,1,paid,1,0,1,0
1o1mni20qgcmbkmav83,2,paid,1,0,1,0
1o1mni214kumbkmgqw4,3,paid,1,0,1,0
1o1mni214kumbkmhe93,3,paid,1,0,1,0
1o1mni214kumbkmjs87,1,paid,1,0,1,0
1o1mni214kumbkmo6lg,1,paid,1,0,1,0
1o1mni214kumbkmpitx,6,organic,0,0,0,0
1o1mni214kumbkmu0bd,1,organic,0,0,0,0
1o1mni214kumbkn2jnz,26,organic,0,1,0,1
1o1mni214kumbkn39su,8,paid,2,1,1,1
1o1mni214kumbkn448s,9,paid,1,0,1,0
1o1mni214kumbknof1e,1,paid,7,0,1,0
1o1mni214kumbko1791,9,paid,1,0,1,0
1o1mni214kumbkofwdp,3,paid,2,0,1,0
1o1mni214kumbkoik7p,6,paid,2,0,1,0
1o1mni214kumbkot982,1,organic,0,0,0,0
1o1mni214kumbkp2978,1,organic,0,0,0,0
1o1mni214kumbkp2paa,4,paid,2,0,1,0
1o1mni214kumbkp7qa7,3,paid,1,0,1,0
1o1mni214kumbkpgg4q,2,organic,0,0,0,0
1o1mni214kumbkph20y,1,paid,1,0,1,0
1o1mni214kumbkpjbmy,1,organic,0,0,0,0
1o1mni214kumbkpl0dj,2,organic,0,0,0,0
1o1mni214kumbkpos5s,4,paid,1,0,1,0
1o1mni214kumbkpveqb,2,organic,0,0,0,0
1o1mni214kumbkq8l4p,45,paid,1,1,1,1
1o1mni214kumbkqe6wg,2,organic,0,0,0,0
1o1mni214kumbkqhjzv,2,organic,0,0,0,0
1o1mni214kumbkqpr20,1,paid,1,0,1,0
1o1mni214kumbkqqo69,9,paid,1,1,1,1
1o1mni214kumbkqry84,2,paid,1,0,1,0
1o1mni214kumbkqsky4,4,organic,0,0,0,0
1o1mni214kumbkqv1ch,6,paid,1,1,1,1
1o1mni214kumbkqwhtr,3,organic,0,0,0,0
1o1mni214kumbkr5g46,1,paid,1,0,1,0
1o1mni214kumbkrrkds,5,paid,1,0,1,0
1o1mni214kumbkrvkhz,7,organic,0,0,0,0
1o1mni214kumbkrz1zm,16,paid,2,1,1,1
1o1mni214kumbks1bfi,2,paid,1,0,1,0
1o1mni214kumbks210r,12,paid,3,0,1,0
1o1mni214kumbks5byj,1,organic,0,0,0,0
1o1mni214kumbks9xmn,1,organic,0,0,0,0
1o1mni214kumbkshit3,1,paid,1,0,1,0
1o1mni214kumbkt57jr,46,organic,0,0,0,0
1o1mni214kumbktx7y0,2,paid,1,0,1,0
1o1mni214kumbktxqkf,3,paid,1,0,1,0
1o1mni214kumbktyb1s,1,paid,1,0,1,0
1o1mni214kumbktzy2h,2,paid,4,0,1,0
1o1mni214kumbku7tom,2,paid,1,0,1,0
1o1mni214kumbkudw0m,1,organic,0,0,0,0
1o1mni214kumbkuf7cj,51,organic,0,1,0,1
1o1mni214kumbkuluut,1,paid,4,0,1,0
1o1mni214kumbkuzof9,2,paid,1,0,1,0
1o1mni214kumbkv3m0d,1,paid,1,0,1,0
1o1mni214kumbkvbm7l,3,organic,0,0,0,0
1o1mni214kumbkvnm0e,1,paid,1,0,1,0
1o1mni214kumbkvrt65,2,paid,1,0,1,0
1o1mni214kumbkvu52d,2,paid,1,0,1,0
1o1mni214kumbkvu6ww,4,paid,1,0,1,0
1o1mni214kumbkwh9pq,12,paid,3,0,1,0
1o1mni214kumbkwjqg7,1,paid,1,0,1,0
1o1mni214kumbkx8x2m,1,paid,1,0,1,0
